ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:   85000         0.0000         0.0000         0.0000         0.0000          -5709.7372       542.6991         0.0000         0.0000       944.4167          -4222.6214       300.0329     -5167.0381     -4220.3683       296.6429          11684.3137     11690.6932     22851.6551     12106.5854     12106.6871
ENERGY:   85500         0.0000         0.0000         0.0000         0.0000          -5698.9358       543.2536         0.0000         0.0000       942.1225          -4213.5598       299.3040     -5155.6822     -4213.0174       297.7987          11919.5517     11931.1337     22851.6551     11976.4763     11977.1112
ENERGY:   86000         0.0000         0.0000         0.0000         0.0000          -5705.3195       603.3812         0.0000         0.0000       974.3160          -4127.6223       309.5316     -5101.9383     -4125.0597       305.5450          13623.4553     13631.8083     22851.6551     13064.9457     13064.4099
ENERGY:   86500         0.0000         0.0000         0.0000         0.0000          -5744.1490       613.5151         0.0000         0.0000       984.2161          -4146.4179       312.6768     -5130.6339     -4145.0715       311.9841          13483.4945     13511.3622     22851.6551     13318.5668     13318.2437
ENERGY:   87000         0.0000         0.0000         0.0000         0.0000          -5706.4718       604.7230         0.0000         0.0000       937.7678          -4163.9811       297.9206     -5101.7488     -4163.3623       308.3318          13033.4928     13065.1094     22851.6551     12646.2015     12646.2047
ENERGY:   87500         0.0000         0.0000         0.0000         0.0000          -5658.3029       571.6388         0.0000         0.0000       958.7691          -4127.8949       304.5925     -5086.6640     -4125.2456       304.3304          12754.6970     12764.1200     22851.6551     12359.5899     12359.5021
ENERGY:   88000         0.0000         0.0000         0.0000         0.0000          -5699.5953       548.8268         0.0000         0.0000       935.8202          -4214.9483       297.3019     -5150.7685     -4213.1855       301.5481          12268.5102     12301.8933     22851.6551     12641.9687     12642.3682
ENERGY:   88500         0.0000         0.0000         0.0000         0.0000          -5634.6298       530.9817         0.0000         0.0000       938.1344          -4165.5138       298.0371     -5103.6481     -4162.8115       305.4192          12127.6545     12151.2568     22851.6551     12846.3703     12846.3397
ENERGY:   89000         0.0000         0.0000         0.0000         0.0000          -5749.7925       620.2555         0.0000         0.0000       954.2142          -4175.3227       303.1455     -5129.5370     -4172.9514       304.4039          12941.8791     12970.9610     22851.6551     12546.8644     12546.6202
ENERGY:   89500         0.0000         0.0000         0.0000         0.0000          -5633.4949       521.5304         0.0000         0.0000       932.2916          -4179.6729       296.1809     -5111.9645     -4177.2450       305.0267          11898.7383     11914.5578     22851.6551     12673.1757     12673.3689
ENERGY:   90000         0.0000         0.0000         0.0000         0.0000          -5671.2305       534.5555         0.0000         0.0000       932.6375          -4204.0376       296.2907     -5136.6750     -4200.6906       300.4387          12227.2789     12225.7661     22851.6551     12341.1826     12341.0702
ENERGY:   90500         0.0000         0.0000         0.0000         0.0000          -5720.9204       585.9680         0.0000         0.0000       984.6591          -4150.2933       312.8176     -5134.9524     -4148.6689       306.7869          12773.3206     12800.9833     22851.6551     13112.9736     13113.0651
ENERGY:   91000         0.0000         0.0000         0.0000         0.0000          -5744.2395       615.6062         0.0000         0.0000       998.3334          -4130.2999       317.1618     -5128.6333     -4128.0938       315.5569          13999.3653     14025.1408     22851.6551     13204.6174     13204.5082
ENERGY:   91500         0.0000         0.0000         0.0000         0.0000          -5767.7668       644.9802         0.0000         0.0000       970.4130          -4152.3736       308.2917     -5122.7866     -4150.0509       312.1228          13289.1852     13312.5182     22851.6551     13830.1316     13829.6675
ENERGY:   92000         0.0000         0.0000         0.0000         0.0000          -5674.9118       576.8764         0.0000         0.0000       951.4737          -4146.5617       302.2749     -5098.0354     -4144.5180       308.4844          13091.9136     13112.4023     22851.6551     13514.2834     13514.0110
ENERGY:   92500         0.0000         0.0000         0.0000         0.0000          -5650.2357       577.9252         0.0000         0.0000       938.1053          -4134.2052       298.0278     -5072.3105     -4131.1363       312.1111          13183.7361     13197.3724     22851.6551     13210.4581     13210.6541
ENERGY:   93000         0.0000         0.0000         0.0000         0.0000          -5707.0156       620.6969         0.0000         0.0000       972.1310          -4114.1877       308.8375     -5086.3187     -4111.8323       315.5853          13613.0218     13616.2629     22851.6551     13144.9123     13145.1702
ENERGY:   93500         0.0000         0.0000         0.0000         0.0000          -5716.3503       601.0295         0.0000         0.0000       966.7210          -4148.5998       307.1188     -5115.3208     -4145.9236       309.7053          13213.3839     13231.4843     22851.6551     13815.8404     13815.1311
ENERGY:   94000         0.0000         0.0000         0.0000         0.0000          -5747.4949       645.1413         0.0000         0.0000       941.0578          -4161.2959       298.9658     -5102.3537     -4156.9558       307.2598          13856.3607     13875.5485     22851.6551     12824.4666     12824.3325
ENERGY:   94500         0.0000         0.0000         0.0000         0.0000          -5667.7194       566.7507         0.0000         0.0000       954.8004          -4146.1683       303.3317     -5100.9687     -4143.7926       302.9556          12807.1036     12828.1873     22851.6551     13604.2476     13604.3395
ENERGY:   95000         0.0000         0.0000         0.0000         0.0000          -5688.9796       579.5795         0.0000         0.0000       964.5695          -4144.8306       306.4353     -5109.4001     -4142.4620       305.0771          13269.2075     13287.0775     22851.6551     13087.1501     13087.1545
ENERGY:   95500         0.0000         0.0000         0.0000         0.0000          -5700.3112       581.7484         0.0000         0.0000       957.7210          -4160.8418       304.2596     -5118.5628     -4158.1033       306.7622          12973.0948     12996.9752     22851.6551     12958.5752     12958.1548
ENERGY:   96000         0.0000         0.0000         0.0000         0.0000          -5792.8832       658.2065         0.0000         0.0000       978.9644          -4155.7124       311.0084     -5134.6768     -4153.3500       302.9478          14637.2530     14638.9285     22851.6551     13471.3828     13471.7008
ENERGY:   96500         0.0000         0.0000         0.0000         0.0000          -5742.0389       598.2239         0.0000         0.0000       960.7608          -4183.0542       305.2253     -5143.8150     -4182.6188       305.4638          13199.9968     13227.0482     22851.6551     13549.4993     13549.2490
ENERGY:   97000         0.0000         0.0000         0.0000         0.0000          -5760.3032       603.0088         0.0000         0.0000       935.1098          -4222.1846       297.0762     -5157.2944     -4218.5582       304.4280          13480.4846     13491.7293     22851.6551     13649.7972     13649.4791
ENERGY:   97500         0.0000         0.0000         0.0000         0.0000          -5744.9783       614.5101         0.0000         0.0000       951.2409          -4179.2273       302.2009     -5130.4682     -4176.7344       301.4213          13668.6770     13696.9394     22851.6551     13063.2404     13062.9232
ENERGY:   98000         0.0000         0.0000         0.0000         0.0000          -5729.4892       588.9280         0.0000         0.0000       963.0924          -4177.4688       305.9660     -5140.5612     -4174.3944       303.6049          13699.5066     13729.3830     22851.6551     13691.3048     13690.6632
ENERGY:   98500         0.0000         0.0000         0.0000         0.0000          -5772.4799       639.2478         0.0000         0.0000       958.9641          -4174.2679       304.6545     -5133.2320     -4172.0265       302.6248          14021.0058     14037.9544     22851.6551     13888.4929     13888.3094
ENERGY:   99000         0.0000         0.0000         0.0000         0.0000          -5740.7533       585.6797         0.0000         0.0000       965.7905          -4189.2831       306.8231     -5155.0736     -4187.0302       300.1445          13825.4432     13830.6994     22851.6551     13792.9584     13792.7211
ENERGY:   99500         0.0000         0.0000         0.0000         0.0000          -5735.0888       613.7929         0.0000         0.0000       913.5837          -4207.7122       290.2375     -5121.2958     -4205.6325       300.2376          14548.1875     14549.1509     22851.6551     14102.9269     14102.4484
ENERGY:  100000         0.0000         0.0000         0.0000         0.0000          -5768.9356       609.6096         0.0000         0.0000       964.5050          -4194.8210       306.4148     -5159.3259     -4191.7400       301.6378          14805.0483     14819.5721     22851.6551     13912.6261     13912.3539
